order_id,order_date,expected_delivery_date,actual_delivery_date,supplier_id,product_id,warehouse_id,quantity_ordered,quantity_received,unit_cost_usd,total_cost_usd,order_status,delivery_status,days_late,quality_score,defect_quantity,payment_status,shipping_mode,order_year,order_month,order_month_name,order_quarter,order_year_month,actual_lead_time,fill_rate,is_perfect_order,supplier_name,country,tier,supplier_category,product_name,product_category,warehouse_name,city
PO01012,2024-07-19,2024-08-05,,SUP009,PRD009,WH002,200,0,205.02,41003.83,In Transit,Pending,,,0,Pending,Air Freight,2024,7,July,3,2024-07,,0.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Jeddah Port Warehouse,Jeddah
PO01013,2023-11-27,2023-11-30,2023-12-04,SUP003,PRD003,WH001,750,749,29.98,22481.61,Delivered,Late,4.0,4.6,36,Paid,Road Transport,2023,11,November,4,2023-11,7.0,99.87,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Riyadh Central Warehouse,Riyadh
PO01014,2023-06-13,2023-06-18,2023-07-02,SUP004,PRD016,WH006,500,453,58.16,29077.65,Delivered,Very Late,14.0,3.8,5,Paid,Express Courier,2023,6,June,2,2023-06,19.0,90.6,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Madinah Distribution Center,Madinah
PO01015,2024-10-24,2024-11-11,2024-11-10,SUP009,PRD009,WH004,1000,962,204.1,204098.49,Delivered,On Time,0.0,3.9,37,Paid,Road Transport,2024,10,October,4,2024-10,17.0,96.2,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO01016,2024-08-16,2024-08-24,,SUP013,PRD013,WH006,500,0,5.5,2752.26,In Transit,Pending,,,0,Pending,Air Freight,2024,8,August,3,2024-08,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Madinah Distribution Center,Madinah
PO01017,2023-09-06,2023-09-17,2023-09-30,SUP013,PRD020,WH002,750,731,41.98,31487.37,Delivered,Very Late,13.0,4.5,12,Pending,Rail,2023,9,September,3,2023-09,24.0,97.47,0,Korean Tech Parts Co.,South Korea,A,Electronics,Sensor Module SM-300,Electronics,Jeddah Port Warehouse,Jeddah
PO01018,2024-12-17,2024-12-21,2024-12-19,SUP005,PRD019,WH005,300,286,4.66,1397.45,Delivered,On Time,0.0,4.4,4,Paid,Road Transport,2024,12,December,4,2024-12,2.0,95.33,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Jubail Chemical Storage,Jubail
PO01019,2024-05-01,2024-05-13,2024-05-11,SUP012,PRD012,WH006,500,462,17.99,8993.35,Delivered,On Time,0.0,3.5,19,Paid,Sea Freight,2024,5,May,2,2024-05,10.0,92.4,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Madinah Distribution Center,Madinah
PO01020,2023-09-23,2023-10-15,2023-10-30,SUP006,PRD006,WH004,300,285,17.02,5105.92,Delivered,Very Late,15.0,3.8,13,Paid,Rail,2023,9,September,3,2023-09,37.0,95.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Dubai Free Zone Hub,Dubai
PO01021,2023-06-29,2023-07-23,2023-07-22,SUP008,PRD017,WH001,150,139,22.08,3311.47,Delivered,On Time,0.0,4.6,5,Paid,Rail,2023,6,June,2,2023-06,23.0,92.67,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Riyadh Central Warehouse,Riyadh
PO01022,2024-08-06,2024-09-05,,SUP015,PRD015,WH006,200,0,8.28,1655.48,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,8,August,3,2024-08,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Madinah Distribution Center,Madinah
PO01023,2024-11-11,2024-11-17,,SUP001,PRD001,WH006,1000,0,43.68,43683.62,In Transit,Pending,,,0,Pending,Express Courier,2024,11,November,4,2024-11,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Madinah Distribution Center,Madinah
PO01024,2024-07-01,2024-07-18,,SUP014,PRD014,WH001,200,0,64.14,12827.15,Cancelled,Cancelled,,,0,Cancelled,Air Freight,2024,7,July,3,2024-07,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO01025,2024-12-07,2025-01-01,,SUP015,PRD015,WH002,150,0,7.46,1118.56,Pending,Pending,,,0,Pending,Express Courier,2024,12,December,4,2024-12,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jeddah Port Warehouse,Jeddah
PO01026,2023-09-30,2023-10-26,2023-10-23,SUP009,PRD009,WH001,200,184,202.6,40519.1,Delivered,On Time,0.0,4.2,5,Pending,Sea Freight,2023,9,September,3,2023-09,23.0,92.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Riyadh Central Warehouse,Riyadh
PO01027,2023-11-23,2023-12-11,2023-12-11,SUP013,PRD013,WH002,1000,958,5.45,5445.6,Delivered,On Time,0.0,4.2,14,Paid,Sea Freight,2023,11,November,4,2023-11,18.0,95.8,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jeddah Port Warehouse,Jeddah
PO01028,2024-03-29,2024-04-26,,SUP013,PRD013,WH005,50,0,5.19,259.29,Pending,Pending,,,0,Pending,Rail,2024,3,March,1,2024-03,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO01029,2024-09-07,2024-09-15,,SUP005,PRD019,WH006,1000,0,4.6,4601.21,In Transit,Pending,,,0,Pending,Road Transport,2024,9,September,3,2024-09,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Madinah Distribution Center,Madinah
PO01030,2024-10-22,2024-11-01,,SUP005,PRD019,WH005,250,0,4.73,1183.14,In Transit,Pending,,,0,Pending,Express Courier,2024,10,October,4,2024-10,,0.0,0,Nile Textiles Co.,Egypt,B,Textiles,Polyester Thread 1000m,Textiles,Jubail Chemical Storage,Jubail
PO01031,2023-11-13,2023-12-10,2023-12-21,SUP011,PRD011,WH001,1000,947,99.84,99839.91,Delivered,Very Late,11.0,3.3,3,Pending,Sea Freight,2023,11,November,4,2023-11,38.0,94.7,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Riyadh Central Warehouse,Riyadh
PO01032,2024-03-29,2024-04-25,2024-04-23,SUP006,PRD006,WH002,300,292,16.31,4893.45,Delivered,On Time,0.0,3.9,9,Paid,Air Freight,2024,3,March,1,2024-03,25.0,97.33,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jeddah Port Warehouse,Jeddah
PO01033,2023-11-28,2023-12-26,2023-12-24,SUP003,PRD003,WH004,1000,998,27.56,27560.64,Delivered,On Time,0.0,4.3,39,Paid,Road Transport,2023,11,November,4,2023-11,26.0,99.8,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Dubai Free Zone Hub,Dubai
PO01034,2024-04-28,2024-05-05,2024-05-04,SUP015,PRD015,WH003,500,478,7.47,3737.35,Delivered,On Time,0.0,4.5,0,Pending,Rail,2024,4,April,2,2024-04,6.0,95.6,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Dammam Industrial Store,Dammam
PO01035,2023-12-29,2024-01-25,2024-01-27,SUP011,PRD011,WH004,250,232,94.89,23722.75,Delivered,Late,2.0,3.7,3,Pending,Express Courier,2023,12,December,4,2023-12,29.0,92.8,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dubai Free Zone Hub,Dubai
PO01036,2023-07-24,2023-08-12,,SUP013,PRD013,WH005,250,0,5.07,1267.91,Pending,Pending,,,0,Pending,Air Freight,2023,7,July,3,2023-07,,0.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jubail Chemical Storage,Jubail
PO01037,2023-06-14,2023-07-05,,SUP006,PRD006,WH006,50,0,16.81,840.41,Pending,Pending,,,0,Pending,Rail,2023,6,June,2,2023-06,,0.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Madinah Distribution Center,Madinah
PO01038,2024-12-05,2024-12-16,,SUP015,PRD015,WH002,50,0,7.53,376.43,In Transit,Pending,,,0,Pending,Road Transport,2024,12,December,4,2024-12,,0.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jeddah Port Warehouse,Jeddah
PO01039,2023-10-10,2023-10-22,2023-10-22,SUP009,PRD009,WH004,500,491,217.2,108598.92,Delivered,On Time,0.0,4.7,14,Paid,Rail,2023,10,October,4,2023-10,12.0,98.2,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Dubai Free Zone Hub,Dubai
PO01040,2023-09-09,2023-09-28,2023-10-05,SUP006,PRD006,WH005,300,298,15.4,4619.26,Delivered,Very Late,7.0,3.7,11,Paid,Rail,2023,9,September,3,2023-09,26.0,99.33,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jubail Chemical Storage,Jubail
PO01041,2023-08-22,2023-08-31,2023-08-30,SUP008,PRD017,WH003,500,471,23.91,11956.42,Delivered,On Time,0.0,4.6,18,Paid,Express Courier,2023,8,August,3,2023-08,8.0,94.2,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Dammam Industrial Store,Dammam
PO01042,2024-01-18,2024-02-06,,SUP001,PRD001,WH001,1000,0,46.58,46582.96,In Transit,Pending,,,0,Pending,Express Courier,2024,1,January,1,2024-01,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Riyadh Central Warehouse,Riyadh
PO01043,2023-12-08,2023-12-13,2023-12-18,SUP011,PRD011,WH006,100,95,100.96,10096.47,Delivered,Late,5.0,3.9,3,Paid,Rail,2023,12,December,4,2023-12,10.0,95.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO01044,2023-10-11,2023-10-18,,SUP008,PRD017,WH006,100,0,21.5,2149.95,In Transit,Pending,,,0,Pending,Express Courier,2023,10,October,4,2023-10,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Madinah Distribution Center,Madinah
PO01045,2023-12-14,2023-12-29,2023-12-26,SUP008,PRD017,WH001,200,186,22.66,4531.36,Delivered,On Time,0.0,3.3,7,Paid,Air Freight,2023,12,December,4,2023-12,12.0,93.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Riyadh Central Warehouse,Riyadh
PO01046,2024-08-11,2024-09-10,2024-09-08,SUP015,PRD015,WH006,100,90,8.04,804.19,Delivered,On Time,0.0,4.2,3,Paid,Sea Freight,2024,8,August,3,2024-08,28.0,90.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Madinah Distribution Center,Madinah
PO01047,2023-12-02,2023-12-26,2023-12-24,SUP014,PRD014,WH002,250,230,63.09,15772.2,Delivered,On Time,0.0,4.8,8,Paid,Rail,2023,12,December,4,2023-12,22.0,92.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Jeddah Port Warehouse,Jeddah
PO01048,2023-05-07,2023-05-24,2023-05-24,SUP014,PRD014,WH001,200,184,71.2,14240.03,Delivered,On Time,0.0,3.8,7,Paid,Express Courier,2023,5,May,2,2023-05,17.0,92.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO01049,2024-08-15,2024-09-11,2024-09-08,SUP012,PRD012,WH002,300,282,18.9,5670.42,Delivered,On Time,0.0,3.4,1,Paid,Express Courier,2024,8,August,3,2024-08,24.0,94.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Jeddah Port Warehouse,Jeddah
PO01050,2023-04-25,2023-05-10,,SUP008,PRD008,WH001,500,0,9.3,4650.5,In Transit,Pending,,,0,Pending,Sea Freight,2023,4,April,2,2023-04,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Riyadh Central Warehouse,Riyadh
PO01051,2023-12-30,2024-01-15,2024-01-27,SUP006,PRD006,WH001,50,49,15.07,753.48,Delivered,Very Late,12.0,3.5,1,Paid,Air Freight,2023,12,December,4,2023-12,28.0,98.0,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Riyadh Central Warehouse,Riyadh
PO01052,2023-07-01,2023-07-20,2023-07-18,SUP010,PRD010,WH002,200,197,12.88,2576.37,Delivered,On Time,0.0,4.3,3,Pending,Rail,2023,7,July,3,2023-07,17.0,98.5,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jeddah Port Warehouse,Jeddah
PO01053,2023-06-26,2023-07-24,2023-07-23,SUP003,PRD003,WH006,200,186,29.21,5842.41,Delivered,On Time,0.0,4.3,8,Paid,Sea Freight,2023,6,June,2,2023-06,27.0,93.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Madinah Distribution Center,Madinah
PO01054,2023-01-27,2023-01-31,2023-01-31,SUP006,PRD006,WH004,1000,916,15.18,15180.14,Delivered,On Time,0.0,3.2,15,Paid,Sea Freight,2023,1,January,1,2023-01,4.0,91.6,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Dubai Free Zone Hub,Dubai
PO01055,2023-04-26,2023-05-26,,SUP008,PRD017,WH004,750,0,21.34,16007.65,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,4,April,2,2023-04,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Dubai Free Zone Hub,Dubai
PO01056,2024-10-14,2024-11-01,2024-10-30,SUP001,PRD001,WH004,100,94,44.08,4408.38,Delivered,On Time,0.0,4.5,4,Paid,Express Courier,2024,10,October,4,2024-10,16.0,94.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dubai Free Zone Hub,Dubai
PO01057,2023-05-13,2023-06-06,2023-06-16,SUP013,PRD013,WH002,100,92,5.25,524.63,Delivered,Very Late,10.0,3.5,3,Paid,Rail,2023,5,May,2,2023-05,34.0,92.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jeddah Port Warehouse,Jeddah
PO01058,2024-11-15,2024-11-28,,SUP010,PRD010,WH002,300,0,12.59,3777.05,In Transit,Pending,,,0,Pending,Express Courier,2024,11,November,4,2024-11,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Jeddah Port Warehouse,Jeddah
PO01059,2023-02-05,2023-02-09,2023-02-10,SUP012,PRD012,WH006,200,183,19.96,3991.01,Delivered,Late,1.0,3.6,5,Pending,Air Freight,2023,2,February,1,2023-02,5.0,91.5,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Madinah Distribution Center,Madinah
PO01060,2024-10-05,2024-10-14,,SUP014,PRD014,WH004,250,0,67.07,16768.08,Pending,Pending,,,0,Pending,Sea Freight,2024,10,October,4,2024-10,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dubai Free Zone Hub,Dubai
PO01061,2023-10-14,2023-10-22,2023-10-21,SUP011,PRD011,WH003,100,96,101.39,10139.28,Delivered,On Time,0.0,3.7,2,Paid,Rail,2023,10,October,4,2023-10,7.0,96.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dammam Industrial Store,Dammam
PO01062,2024-10-19,2024-10-29,,SUP001,PRD001,WH001,100,0,44.05,4404.59,Pending,Pending,,,0,Pending,Road Transport,2024,10,October,4,2024-10,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Riyadh Central Warehouse,Riyadh
PO01063,2023-05-10,2023-05-27,,SUP014,PRD014,WH003,1000,0,71.35,71347.04,In Transit,Pending,,,0,Pending,Sea Freight,2023,5,May,2,2023-05,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dammam Industrial Store,Dammam
PO01064,2024-05-31,2024-06-09,2024-06-10,SUP003,PRD003,WH005,300,285,29.96,8988.33,Delivered,Late,1.0,4.6,8,Paid,Road Transport,2024,5,May,2,2024-05,10.0,95.0,0,Eastern Chemicals Corp.,Saudi Arabia,B,Chemicals,Sodium Hydroxide 25kg,Chemicals,Jubail Chemical Storage,Jubail
PO01065,2024-07-06,2024-07-14,,SUP004,PRD018,WH005,150,0,0.82,123.04,In Transit,Pending,,,0,Pending,Air Freight,2024,7,July,3,2024-07,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Jubail Chemical Storage,Jubail
PO01066,2024-10-12,2024-10-19,,SUP011,PRD011,WH006,500,0,102.48,51240.35,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2024,10,October,4,2024-10,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Madinah Distribution Center,Madinah
PO01067,2023-02-20,2023-03-11,,SUP007,PRD007,WH004,750,0,32.65,24484.81,In Transit,Pending,,,0,Pending,Air Freight,2023,2,February,1,2023-02,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Dubai Free Zone Hub,Dubai
PO01068,2023-11-04,2023-11-29,,SUP001,PRD001,WH003,250,0,44.65,11162.44,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2023,11,November,4,2023-11,,0.0,0,Al Rajhi Materials Co.,Saudi Arabia,A,Raw Materials,Industrial Valve A-100,Valves,Dammam Industrial Store,Dammam
PO01069,2024-08-31,2024-09-07,2024-09-07,SUP002,PRD002,WH004,150,144,3.07,461.08,Delivered,On Time,0.0,3.8,1,Paid,Road Transport,2024,8,August,3,2024-08,7.0,96.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Dubai Free Zone Hub,Dubai
PO01070,2023-05-24,2023-06-19,2023-06-23,SUP015,PRD015,WH001,300,270,8.31,2493.85,Delivered,Late,4.0,3.2,4,Paid,Express Courier,2023,5,May,2,2023-05,30.0,90.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Riyadh Central Warehouse,Riyadh
PO01071,2024-04-27,2024-05-09,2024-05-16,SUP004,PRD018,WH004,300,296,0.82,246.57,Delivered,Very Late,7.0,4.9,0,Paid,Rail,2024,4,April,2,2024-04,19.0,98.67,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Dubai Free Zone Hub,Dubai
PO01072,2024-03-12,2024-04-06,,SUP010,PRD010,WH006,250,0,11.8,2951.09,Pending,Pending,,,0,Pending,Sea Freight,2024,3,March,1,2024-03,,0.0,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Madinah Distribution Center,Madinah
PO01073,2023-04-01,2023-05-01,,SUP012,PRD012,WH002,500,0,18.75,9372.57,Pending,Pending,,,0,Pending,Sea Freight,2023,4,April,2,2023-04,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Jeddah Port Warehouse,Jeddah
PO01074,2023-10-14,2023-11-06,,SUP014,PRD014,WH003,300,0,65.84,19752.46,Cancelled,Cancelled,,,0,Cancelled,Road Transport,2023,10,October,4,2023-10,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Dammam Industrial Store,Dammam
PO01075,2024-01-01,2024-01-26,,SUP002,PRD002,WH001,200,0,3.32,664.24,Pending,Pending,,,0,Pending,Air Freight,2024,1,January,1,2024-01,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Riyadh Central Warehouse,Riyadh
PO01076,2024-08-28,2024-09-24,,SUP007,PRD007,WH001,1000,0,33.31,33311.87,Pending,Pending,,,0,Pending,Express Courier,2024,8,August,3,2024-08,,0.0,0,Shanghai Electronics Ltd.,China,B,Electronics,LED Display Module,Electronics,Riyadh Central Warehouse,Riyadh
PO01077,2024-01-20,2024-02-11,2024-02-08,SUP010,PRD010,WH001,200,187,12.87,2573.5,Delivered,On Time,0.0,4.3,8,Pending,Sea Freight,2024,1,January,1,2024-01,19.0,93.5,0,Bahrain Logistics Hub,Bahrain,B,Packaging,Bubble Wrap Roll 100m,Packaging,Riyadh Central Warehouse,Riyadh
PO01078,2023-12-22,2024-01-12,,SUP011,PRD011,WH004,50,0,103.65,5182.39,Cancelled,Cancelled,,,0,Cancelled,Rail,2023,12,December,4,2023-12,,0.0,0,Oman Mineral Resources,Oman,B,Raw Materials,Copper Wire Spool 500m,Raw Materials,Dubai Free Zone Hub,Dubai
PO01079,2024-11-16,2024-12-07,2024-12-04,SUP015,PRD015,WH002,500,490,7.83,3914.77,Delivered,On Time,0.0,4.5,20,Paid,Road Transport,2024,11,November,4,2024-11,18.0,98.0,0,Malay Rubber Industries,Malaysia,B,Plastics,Rubber Gasket Set,Plastics,Jeddah Port Warehouse,Jeddah
PO01080,2023-12-27,2024-01-24,2024-01-28,SUP004,PRD016,WH004,150,138,58.36,8754.12,Delivered,Late,4.0,4.5,3,Paid,Road Transport,2023,12,December,4,2023-12,32.0,92.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Dubai Free Zone Hub,Dubai
PO01081,2023-06-26,2023-07-09,,SUP014,PRD014,WH001,1000,0,68.96,68963.63,In Transit,Pending,,,0,Pending,Air Freight,2023,6,June,2,2023-06,,0.0,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO01082,2023-11-21,2023-12-17,2023-12-17,SUP014,PRD014,WH001,150,146,65.17,9775.24,Delivered,On Time,0.0,3.4,6,Pending,Rail,2023,11,November,4,2023-11,26.0,97.33,0,Italian Leather Supplies,Italy,A,Textiles,Premium Leather Sheet,Textiles,Riyadh Central Warehouse,Riyadh
PO01083,2024-01-06,2024-01-19,2024-01-16,SUP013,PRD013,WH002,1000,970,5.3,5300.9,Delivered,On Time,0.0,4.1,36,Paid,Sea Freight,2024,1,January,1,2024-01,10.0,97.0,0,Korean Tech Parts Co.,South Korea,A,Electronics,Microchip MC-2000,Electronics,Jeddah Port Warehouse,Jeddah
PO01084,2023-07-23,2023-08-14,,SUP002,PRD002,WH006,250,0,3.11,777.49,In Transit,Pending,,,0,Pending,Road Transport,2023,7,July,3,2023-07,,0.0,0,Gulf Packaging Ltd.,Saudi Arabia,A,Packaging,Corrugated Box 40x30,Packaging,Madinah Distribution Center,Madinah
PO01085,2024-06-29,2024-07-14,2024-07-29,SUP006,PRD006,WH002,300,299,16.54,4961.86,Delivered,Very Late,15.0,3.9,0,Paid,Road Transport,2024,6,June,2,2024-06,30.0,99.67,0,Turkish Components AG,Turkey,A,Components,Circuit Board CB-500,Electronics,Jeddah Port Warehouse,Jeddah
PO01086,2023-01-27,2023-02-06,2023-02-04,SUP008,PRD008,WH006,250,231,8.6,2150.88,Delivered,On Time,0.0,3.0,7,Pending,Express Courier,2023,1,January,1,2023-01,8.0,92.4,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Madinah Distribution Center,Madinah
PO01087,2024-08-04,2024-09-03,,SUP004,PRD016,WH002,500,0,57.42,28712.43,Cancelled,Cancelled,,,0,Cancelled,Rail,2024,8,August,3,2024-08,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Aluminum Sheet 2mm,Raw Materials,Jeddah Port Warehouse,Jeddah
PO01088,2023-09-25,2023-10-11,,SUP012,PRD012,WH003,300,0,20.07,6021.79,In Transit,Pending,,,0,Pending,Air Freight,2023,9,September,3,2023-09,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dammam Industrial Store,Dammam
PO01089,2023-11-24,2023-12-19,2023-12-18,SUP009,PRD009,WH001,100,99,216.36,21636.38,Delivered,On Time,0.0,4.6,2,Pending,Sea Freight,2023,11,November,4,2023-11,24.0,99.0,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Riyadh Central Warehouse,Riyadh
PO01090,2024-09-10,2024-10-05,,SUP004,PRD018,WH003,200,0,0.87,173.36,Cancelled,Cancelled,,,0,Cancelled,Express Courier,2024,9,September,3,2024-09,,0.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Dammam Industrial Store,Dammam
PO01091,2023-02-24,2023-03-17,,SUP008,PRD017,WH004,100,0,24.05,2404.54,In Transit,Pending,,,0,Pending,Air Freight,2023,2,February,1,2023-02,,0.0,0,Mumbai Plastics Inc.,India,C,Plastics,Thermal Insulation Foam,Plastics,Dubai Free Zone Hub,Dubai
PO01092,2023-01-23,2023-02-15,2023-02-14,SUP009,PRD009,WH005,300,271,221.98,66593.64,Delivered,On Time,0.0,4.4,7,Paid,Rail,2023,1,January,1,2023-01,22.0,90.33,0,German Precision GmbH,Germany,A,Machinery Parts,Precision Gear Set PG-10,Machinery,Jubail Chemical Storage,Jubail
PO01093,2024-03-17,2024-03-26,,SUP012,PRD012,WH004,250,0,19.07,4767.26,Pending,Pending,,,0,Pending,Road Transport,2024,3,March,1,2024-03,,0.0,0,Jordan Chemical Works,Jordan,C,Chemicals,Sulfuric Acid 10L,Chemicals,Dubai Free Zone Hub,Dubai
PO01094,2023-12-05,2023-12-21,2023-12-20,SUP004,PRD018,WH005,300,287,0.88,262.51,Delivered,On Time,0.0,4.5,1,Paid,Air Freight,2023,12,December,4,2023-12,15.0,95.67,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Jubail Chemical Storage,Jubail
PO01095,2023-07-19,2023-08-17,2023-08-14,SUP004,PRD018,WH002,100,99,0.91,91.01,Delivered,On Time,0.0,4.1,4,Pending,Rail,2023,7,July,3,2023-07,26.0,99.0,0,Dubai Steel Industries,UAE,A,Raw Materials,Stainless Steel Bolt M10,Steel,Jeddah Port Warehouse,Jeddah
PO01096,2024-12-14,2024-12-22,2024-12-25,SUP008,PRD008,WH003,250,237,8.52,2130.7,Delivered,Late,3.0,3.4,4,Paid,Sea Freight,2024,12,December,4,2024-12,11.0,94.8,0,Mumbai Plastics Inc.,India,C,Plastics,PVC Pipe 3-inch 6m,Plastics,Dammam Industrial Store,Dammam
