shipment_id,order_id,shipment_date,estimated_arrival,actual_arrival,origin_city,origin_country,destination_city,destination_country,carrier_name,shipping_mode,weight_kg,volume_cbm,shipping_cost_usd,insurance_cost_usd,customs_clearance_days,shipment_status,damage_flag,temperature_controlled
SHP00911,PO00488,2023-10-15,2023-10-29,2023-10-29,Seoul,South Korea,Dammam,Saudi Arabia,NAQEL Express,Road Transport,2152.2,10.01,5172.0,175.94,6,In Transit,0,0
SHP00912,PO00020,2024-03-23,2024-04-04,2024-04-04,Manama,Bahrain,Dubai,UAE,DHL Global,Air Freight,2405.2,6.87,5130.68,389.32,4,Delivered,0,0
SHP00913,PO01296,2024-09-19,2024-10-06,2024-10-09,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,Maersk Line,Rail,2700.9,10.18,5972.37,234.56,6,Delivered,0,0
SHP00914,PO00466,2024-11-12,2024-11-17,2024-11-17,Muscat,Oman,Riyadh,Saudi Arabia,DB Schenker,Road Transport,2467.8,7.77,2717.33,97.95,3,Delivered,0,0
SHP00915,PO01247,2024-05-21,2024-06-05,2024-06-05,Kuala Lumpur,Malaysia,Dubai,UAE,Agility Logistics,Express Courier,3870.2,21.35,11138.11,781.91,1,Delivered,0,0
SHP00916,PO01767,2024-11-17,2024-11-27,2024-11-27,Milan,Italy,Dammam,Saudi Arabia,NAQEL Express,Sea Freight,458.9,1.53,824.12,47.21,7,Delivered,0,0
SHP00917,PO00347,2023-02-28,2023-03-12,2023-03-15,Dammam,Saudi Arabia,Jubail,Saudi Arabia,Saudi Post Logistics,Sea Freight,3014.9,12.22,5807.58,291.14,4,Delivered,0,0
SHP00918,PO00102,2023-04-08,2023-05-03,2023-05-03,Muscat,Oman,Dubai,UAE,Aramex,Road Transport,431.0,1.28,317.7,17.73,4,Delivered,0,0
SHP00919,PO01841,2024-04-03,2024-04-10,2024-04-10,Cairo,Egypt,Madinah,Saudi Arabia,Maersk Line,Express Courier,4886.5,13.99,11545.92,268.28,3,Delivered,0,1
SHP00920,PO01683,2024-08-29,2024-09-18,2024-09-18,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,Aramex,Air Freight,1087.9,3.19,1048.13,45.5,7,Delivered,0,0
SHP00921,PO01707,2024-07-20,2024-08-02,2024-08-02,Mumbai,India,Jeddah,Saudi Arabia,NAQEL Express,Sea Freight,4792.0,23.69,4665.97,314.81,7,Delivered,0,0
SHP00922,PO00647,2024-02-25,2024-03-05,2024-03-08,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Sea Freight,3397.4,16.03,2981.74,168.62,2,Delivered,0,1
SHP00923,PO00535,2024-12-31,2025-01-22,2025-01-22,Manama,Bahrain,Riyadh,Saudi Arabia,DB Schenker,Air Freight,1744.8,5.05,3762.27,300.16,2,Delivered,0,0
SHP00924,PO01951,2024-02-18,2024-03-09,2024-03-11,Dammam,Saudi Arabia,Madinah,Saudi Arabia,NAQEL Express,Rail,3058.6,8.9,6169.79,269.76,2,Delivered,0,0
SHP00925,PO00306,2024-04-13,2024-05-08,2024-05-08,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,DHL Global,Air Freight,2935.8,17.58,3821.09,99.8,1,Delivered,0,0
SHP00926,PO00974,2023-11-16,2023-11-29,2023-11-29,Riyadh,Saudi Arabia,Dammam,Saudi Arabia,DB Schenker,Rail,4873.0,23.68,8835.61,588.2,4,In Transit,0,0
SHP00927,PO00286,2023-12-19,2023-12-26,2023-12-26,Shanghai,China,Madinah,Saudi Arabia,Maersk Line,Express Courier,2446.3,12.24,5825.92,426.39,7,Delivered,0,0
SHP00928,PO01179,2023-10-23,2023-11-12,2023-11-12,Istanbul,Turkey,Dammam,Saudi Arabia,Saudi Post Logistics,Express Courier,4396.0,12.86,4452.07,254.12,1,Delivered,1,0
SHP00929,PO01939,2024-06-13,2024-06-20,2024-06-20,Seoul,South Korea,Madinah,Saudi Arabia,Maersk Line,Express Courier,4977.8,18.49,8043.79,340.59,3,Delivered,0,0
SHP00930,PO00553,2024-02-20,2024-03-10,2024-03-13,Amman,Jordan,Madinah,Saudi Arabia,FedEx,Express Courier,65.4,0.27,78.2,4.61,3,Delivered,0,0
SHP00931,PO00913,2023-03-26,2023-04-15,2023-04-15,Cairo,Egypt,Riyadh,Saudi Arabia,Saudi Post Logistics,Road Transport,1577.5,6.63,2714.4,214.5,0,Delivered,0,0
SHP00932,PO01332,2024-12-18,2024-12-24,2024-12-24,Amman,Jordan,Jubail,Saudi Arabia,DHL Global,Sea Freight,3906.3,25.12,7377.11,226.86,3,Delivered,0,1
SHP00933,PO00280,2024-10-29,2024-11-08,2024-11-08,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Aramex,Road Transport,2601.5,8.75,2726.25,66.0,5,Delivered,0,0
SHP00934,PO01741,2024-07-29,2024-08-23,2024-08-24,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,Agility Logistics,Rail,2109.7,6.43,1375.81,101.0,6,Delivered,0,0
SHP00935,PO01174,2024-10-27,2024-11-20,2024-11-24,Dubai,UAE,Riyadh,Saudi Arabia,Saudi Post Logistics,Road Transport,3730.6,24.05,4149.39,134.17,1,In Transit,0,0
SHP00936,PO00999,2024-03-24,2024-03-28,2024-03-30,Jeddah,Saudi Arabia,Dubai,UAE,FedEx,Rail,2882.6,10.28,1639.35,42.38,2,Customs Hold,0,0
SHP00937,PO01884,2023-10-14,2023-10-20,2023-10-20,Milan,Italy,Dammam,Saudi Arabia,DHL Global,Rail,953.4,4.67,2797.69,106.07,4,Delivered,0,0
SHP00938,PO00302,2023-02-24,2023-02-27,2023-03-01,Munich,Germany,Dammam,Saudi Arabia,Maersk Line,Road Transport,3596.7,18.56,9055.31,691.85,1,Delivered,0,1
SHP00939,PO01857,2024-04-14,2024-05-05,2024-05-05,Dammam,Saudi Arabia,Madinah,Saudi Arabia,Maersk Line,Air Freight,1603.2,4.65,2087.45,157.03,1,Delivered,0,0
SHP00940,PO01741,2024-08-01,2024-08-26,2024-08-26,Dammam,Saudi Arabia,Dubai,UAE,Saudi Post Logistics,Rail,4994.5,16.71,11478.31,766.61,7,Delivered,1,0
SHP00941,PO00645,2023-05-29,2023-06-20,2023-06-24,Dammam,Saudi Arabia,Dammam,Saudi Arabia,Saudi Post Logistics,Road Transport,2128.1,6.88,2556.96,137.66,2,Delivered,0,0
SHP00942,PO01637,2023-05-22,2023-06-16,2023-06-16,Milan,Italy,Dammam,Saudi Arabia,Maersk Line,Sea Freight,1159.2,5.75,2398.59,91.61,0,Delivered,0,0
SHP00943,PO01291,2023-12-03,2023-12-23,2023-12-23,Seoul,South Korea,Dubai,UAE,DB Schenker,Rail,1828.8,7.2,939.81,21.56,0,Customs Hold,0,0
SHP00944,PO00845,2023-03-16,2023-03-26,2023-03-26,Mumbai,India,Dammam,Saudi Arabia,FedEx,Road Transport,3672.4,14.28,5882.45,177.79,6,Delivered,1,0
SHP00945,PO01240,2024-03-07,2024-03-21,2024-03-21,Manama,Bahrain,Jeddah,Saudi Arabia,Agility Logistics,Sea Freight,461.6,2.45,276.41,13.33,5,In Transit,0,0
SHP00946,PO00350,2024-04-10,2024-04-24,2024-04-26,Manama,Bahrain,Madinah,Saudi Arabia,Saudi Post Logistics,Sea Freight,2806.5,16.18,5375.46,301.56,4,Delivered,0,0
SHP00947,PO01778,2024-03-25,2024-04-04,2024-04-04,Seoul,South Korea,Riyadh,Saudi Arabia,DB Schenker,Rail,4749.6,19.24,11473.14,726.29,6,Customs Hold,0,1
SHP00948,PO00208,2024-03-02,2024-03-26,2024-03-27,Amman,Jordan,Madinah,Saudi Arabia,FedEx,Sea Freight,2940.5,12.76,1895.97,79.13,6,Delivered,0,1
SHP00949,PO00570,2023-07-16,2023-07-31,2023-08-02,Manama,Bahrain,Dubai,UAE,Aramex,Road Transport,3431.8,20.57,7415.06,249.71,1,Customs Hold,0,0
SHP00950,PO01770,2023-05-01,2023-05-11,2023-05-14,Milan,Italy,Dubai,UAE,NAQEL Express,Express Courier,4094.3,22.57,7966.24,516.93,5,Delayed,0,1
SHP00951,PO01875,2023-11-06,2023-11-26,2023-11-28,Dammam,Saudi Arabia,Dammam,Saudi Arabia,DB Schenker,Rail,1731.8,5.73,3222.94,237.93,3,Customs Hold,0,0
SHP00952,PO01534,2024-04-17,2024-05-12,2024-05-12,Istanbul,Turkey,Dammam,Saudi Arabia,NAQEL Express,Air Freight,2418.2,8.54,5281.19,256.88,4,Customs Hold,0,0
SHP00953,PO01088,2023-09-28,2023-10-07,2023-10-07,Amman,Jordan,Riyadh,Saudi Arabia,DHL Global,Express Courier,543.1,2.11,438.04,12.09,7,Delivered,0,0
SHP00954,PO00871,2024-12-15,2024-12-18,2024-12-18,Istanbul,Turkey,Madinah,Saudi Arabia,DHL Global,Express Courier,989.1,4.44,1435.55,50.51,5,Delivered,0,0
SHP00955,PO00919,2023-07-24,2023-08-10,2023-08-11,Milan,Italy,Dubai,UAE,Agility Logistics,Rail,1626.9,9.38,3369.11,238.34,6,In Transit,0,1
SHP00956,PO01211,2024-10-19,2024-11-05,2024-11-05,Dubai,UAE,Madinah,Saudi Arabia,DB Schenker,Rail,2413.5,9.8,6183.89,164.86,0,Delivered,0,1
SHP00957,PO01935,2024-02-15,2024-02-28,2024-03-02,Istanbul,Turkey,Riyadh,Saudi Arabia,Saudi Post Logistics,Road Transport,4815.4,23.93,5804.66,338.96,5,Delivered,0,0
SHP00958,PO01291,2023-12-06,2023-12-16,2023-12-16,Seoul,South Korea,Jeddah,Saudi Arabia,Saudi Post Logistics,Road Transport,3676.2,12.59,7853.24,341.01,6,Delivered,0,0
SHP00959,PO01990,2024-12-06,2024-12-30,2025-01-03,Riyadh,Saudi Arabia,Jeddah,Saudi Arabia,Saudi Post Logistics,Air Freight,3912.7,13.63,3526.8,267.02,7,Delivered,0,0
SHP00960,PO00293,2023-05-05,2023-05-25,2023-05-25,Cairo,Egypt,Dubai,UAE,NAQEL Express,Sea Freight,4736.4,18.14,14102.37,994.07,2,In Transit,0,0
SHP00961,PO00826,2023-08-20,2023-09-04,2023-09-04,Munich,Germany,Riyadh,Saudi Arabia,Maersk Line,Air Freight,3900.4,16.45,10483.69,375.86,2,Delivered,0,1
SHP00962,PO01647,2024-04-15,2024-05-09,2024-05-09,Seoul,South Korea,Dammam,Saudi Arabia,NAQEL Express,Express Courier,4163.7,13.41,6582.31,220.09,7,Customs Hold,0,0
SHP00963,PO00286,2023-12-21,2023-12-26,2023-12-26,Shanghai,China,Dammam,Saudi Arabia,DHL Global,Express Courier,602.9,3.2,1326.91,72.87,0,Customs Hold,0,1
SHP00964,PO00703,2023-06-27,2023-07-10,2023-07-10,Cairo,Egypt,Jubail,Saudi Arabia,DHL Global,Road Transport,2164.1,8.82,1417.37,81.49,2,Delivered,0,0
SHP00965,PO01073,2023-04-03,2023-04-11,2023-04-14,Amman,Jordan,Riyadh,Saudi Arabia,Maersk Line,Air Freight,1082.1,3.56,1351.68,41.46,6,Delivered,0,0
SHP00966,PO00571,2024-09-24,2024-09-29,2024-09-29,Milan,Italy,Jubail,Saudi Arabia,Agility Logistics,Express Courier,3211.6,9.69,6528.96,176.8,2,Delivered,0,1
SHP00967,PO00081,2024-11-02,2024-11-07,2024-11-07,Muscat,Oman,Jeddah,Saudi Arabia,DHL Global,Road Transport,2201.5,9.94,3020.89,237.55,2,Delivered,0,0
SHP00968,PO01667,2023-02-15,2023-02-28,2023-03-07,Shanghai,China,Madinah,Saudi Arabia,Agility Logistics,Express Courier,1306.3,6.76,3747.27,140.17,3,Delivered,0,0
SHP00969,PO01804,2023-01-31,2023-02-07,2023-02-07,Istanbul,Turkey,Madinah,Saudi Arabia,FedEx,Rail,3611.6,18.22,7474.28,431.98,5,Delivered,0,1
SHP00970,PO01498,2024-08-18,2024-09-04,2024-09-05,Munich,Germany,Jeddah,Saudi Arabia,NAQEL Express,Express Courier,1061.5,6.44,951.06,21.68,5,Delivered,0,0
SHP00971,PO01242,2024-06-26,2024-07-18,2024-07-21,Dammam,Saudi Arabia,Jeddah,Saudi Arabia,FedEx,Rail,760.7,2.23,1747.13,114.85,7,Delivered,0,0
SHP00972,PO01364,2024-11-02,2024-11-12,2024-11-15,Seoul,South Korea,Jubail,Saudi Arabia,Agility Logistics,Rail,870.4,3.52,994.67,66.95,6,Customs Hold,0,0
SHP00973,PO00908,2023-09-28,2023-10-19,2023-10-19,Seoul,South Korea,Dubai,UAE,Agility Logistics,Road Transport,954.1,3.18,716.37,27.94,3,Delivered,0,0
SHP00974,PO00586,2023-08-21,2023-08-25,2023-08-25,Riyadh,Saudi Arabia,Riyadh,Saudi Arabia,DHL Global,Express Courier,391.9,1.46,984.13,34.41,3,Delivered,1,0
SHP00975,PO00747,2023-04-02,2023-04-07,2023-04-07,Jeddah,Saudi Arabia,Dubai,UAE,Saudi Post Logistics,Road Transport,198.3,0.74,282.59,20.96,1,Delivered,0,0
SHP00976,PO00619,2025-01-02,2025-01-18,2025-01-19,Shanghai,China,Dammam,Saudi Arabia,NAQEL Express,Sea Freight,3487.3,11.83,7984.41,632.57,7,Delivered,0,1
SHP00977,PO00924,2024-12-11,2024-12-13,2024-12-13,Dammam,Saudi Arabia,Dammam,Saudi Arabia,DHL Global,Rail,1104.9,5.74,2855.66,139.54,0,Delivered,0,0
SHP00978,PO01353,2023-04-07,2023-04-14,2023-04-14,Kuala Lumpur,Malaysia,Dammam,Saudi Arabia,Aramex,Air Freight,4749.0,16.64,5474.14,432.29,6,Delivered,0,0
SHP00979,PO01734,2024-07-19,2024-08-03,2024-08-03,Shanghai,China,Madinah,Saudi Arabia,Saudi Post Logistics,Sea Freight,4880.5,23.9,6605.65,418.22,4,In Transit,0,1
SHP00980,PO01457,2024-02-11,2024-02-22,2024-02-22,Amman,Jordan,Riyadh,Saudi Arabia,Saudi Post Logistics,Air Freight,4617.5,15.84,8913.79,353.69,6,Delivered,1,0
SHP00981,PO01230,2024-07-20,2024-08-06,2024-08-06,Munich,Germany,Jeddah,Saudi Arabia,Maersk Line,Road Transport,1320.5,5.27,3601.5,153.29,5,Delivered,0,0
SHP00982,PO00368,2023-07-11,2023-07-21,2023-07-21,Amman,Jordan,Dammam,Saudi Arabia,DB Schenker,Express Courier,2104.4,12.24,4886.99,242.01,4,Customs Hold,0,0
SHP00983,PO01592,2024-03-06,2024-03-11,2024-03-11,Milan,Italy,Dubai,UAE,DHL Global,Rail,324.8,0.95,179.5,4.4,7,Delivered,0,0
SHP00984,PO01004,2023-06-25,2023-07-02,2023-07-04,Manama,Bahrain,Riyadh,Saudi Arabia,Agility Logistics,Road Transport,4443.5,21.94,10376.93,264.45,4,Customs Hold,0,0
SHP00985,PO01993,2023-02-18,2023-03-15,2023-03-17,Manama,Bahrain,Dammam,Saudi Arabia,Maersk Line,Express Courier,2717.2,9.37,7119.4,170.07,1,Delivered,0,0
SHP00986,PO01579,2023-08-18,2023-09-05,2023-09-13,Seoul,South Korea,Jeddah,Saudi Arabia,NAQEL Express,Sea Freight,1501.9,7.47,2294.08,123.44,1,Delivered,0,1
SHP00987,PO00912,2023-02-12,2023-02-16,2023-02-16,Istanbul,Turkey,Dubai,UAE,Agility Logistics,Express Courier,435.2,2.14,681.02,37.19,2,Delivered,0,0
SHP00988,PO01612,2023-12-09,2023-12-24,2023-12-27,Shanghai,China,Dubai,UAE,Saudi Post Logistics,Road Transport,651.4,2.69,461.75,10.28,7,Delivered,0,1
SHP00989,PO00937,2023-04-27,2023-05-21,2023-05-24,Kuala Lumpur,Malaysia,Dammam,Saudi Arabia,Maersk Line,Rail,4567.3,17.52,4327.74,160.29,5,Delivered,0,0
SHP00990,PO00877,2023-11-08,2023-11-11,2023-11-11,Shanghai,China,Dubai,UAE,DHL Global,Express Courier,3644.3,11.77,3433.63,225.19,4,Delivered,0,0
SHP00991,PO01947,2023-05-02,2023-05-08,2023-05-08,Muscat,Oman,Madinah,Saudi Arabia,Aramex,Road Transport,3129.7,12.18,3100.59,239.44,7,Customs Hold,0,0
SHP00992,PO01834,2023-04-12,2023-04-17,2023-04-18,Cairo,Egypt,Jubail,Saudi Arabia,Saudi Post Logistics,Express Courier,2940.8,14.45,3577.3,171.42,6,Delivered,0,1
SHP00993,PO01105,2024-06-19,2024-06-26,2024-06-26,Shanghai,China,Riyadh,Saudi Arabia,Agility Logistics,Air Freight,351.1,1.82,259.85,5.42,0,Delivered,0,0
SHP00994,PO01623,2024-04-14,2024-05-06,2024-05-06,Milan,Italy,Riyadh,Saudi Arabia,Agility Logistics,Air Freight,2315.5,11.86,3309.21,133.11,5,Customs Hold,0,0
SHP00995,PO00802,2024-07-12,2024-07-16,2024-07-16,Jeddah,Saudi Arabia,Dubai,UAE,Agility Logistics,Road Transport,2731.4,11.91,7330.2,231.43,0,Delivered,0,1
SHP00996,PO00770,2024-11-17,2024-11-25,2024-11-25,Milan,Italy,Jubail,Saudi Arabia,Aramex,Air Freight,1664.8,8.11,1023.85,54.24,0,Delivered,0,0
SHP00997,PO01146,2023-02-15,2023-03-09,2023-03-16,Amman,Jordan,Dubai,UAE,FedEx,Road Transport,4465.6,14.84,13198.54,770.57,6,Delivered,0,0
SHP00998,PO01967,2023-11-20,2023-11-29,2023-11-29,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,Agility Logistics,Sea Freight,1164.5,3.73,3017.63,189.73,0,In Transit,0,1
SHP00999,PO01288,2024-10-23,2024-11-06,2024-11-08,Mumbai,India,Dubai,UAE,FedEx,Rail,1896.2,6.13,2297.38,110.39,0,Delivered,0,0
SHP01000,PO01683,2024-08-26,2024-09-05,2024-09-05,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,Maersk Line,Air Freight,4251.4,18.08,6040.48,482.44,0,Delivered,0,0
SHP01001,PO01292,2024-11-17,2024-12-08,2024-12-14,Milan,Italy,Riyadh,Saudi Arabia,Saudi Post Logistics,Road Transport,2436.9,7.37,4312.96,86.32,4,Delivered,0,0
SHP01002,PO01046,2024-08-16,2024-08-28,2024-08-28,Kuala Lumpur,Malaysia,Jeddah,Saudi Arabia,Saudi Post Logistics,Air Freight,959.7,4.28,815.83,42.57,1,Delivered,0,0
SHP01003,PO00387,2024-10-25,2024-11-04,2024-11-04,Shanghai,China,Dammam,Saudi Arabia,NAQEL Express,Express Courier,2575.2,9.05,7598.74,309.51,5,Delivered,1,0
SHP01004,PO01417,2024-05-26,2024-06-17,2024-06-17,Cairo,Egypt,Riyadh,Saudi Arabia,Saudi Post Logistics,Sea Freight,4117.5,24.17,2285.89,143.53,0,Delivered,0,0
SHP01005,PO00563,2023-02-11,2023-02-15,2023-02-15,Mumbai,India,Madinah,Saudi Arabia,FedEx,Air Freight,4021.0,22.24,6103.53,350.94,6,Delivered,0,0
SHP01006,PO00918,2024-06-29,2024-07-15,2024-07-15,Seoul,South Korea,Jeddah,Saudi Arabia,Aramex,Road Transport,931.9,4.89,578.8,45.57,5,Delivered,0,0
SHP01007,PO00166,2023-04-17,2023-04-22,2023-04-22,Manama,Bahrain,Jeddah,Saudi Arabia,DB Schenker,Express Courier,478.4,1.71,879.3,60.54,3,Customs Hold,0,0
SHP01008,PO00389,2024-05-21,2024-05-29,2024-05-31,Dubai,UAE,Dubai,UAE,FedEx,Sea Freight,3306.0,10.01,9659.54,594.83,4,Delivered,0,0
SHP01009,PO00754,2023-04-17,2023-05-07,2023-05-11,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,Agility Logistics,Air Freight,3959.4,11.79,3046.65,142.78,7,Customs Hold,0,0
SHP01010,PO01380,2023-01-19,2023-01-27,2023-01-27,Manama,Bahrain,Riyadh,Saudi Arabia,FedEx,Air Freight,4074.0,14.13,7385.69,484.01,1,Delivered,0,0
SHP01011,PO00665,2024-04-14,2024-05-09,2024-05-09,Munich,Germany,Riyadh,Saudi Arabia,Maersk Line,Road Transport,78.6,0.26,87.47,6.13,6,Customs Hold,0,0
SHP01012,PO00083,2023-10-24,2023-11-07,2023-11-07,Manama,Bahrain,Dubai,UAE,Saudi Post Logistics,Rail,3681.8,13.58,10606.93,341.04,0,Delivered,1,0
SHP01013,PO01086,2023-02-01,2023-02-19,2023-02-19,Mumbai,India,Riyadh,Saudi Arabia,Maersk Line,Express Courier,2329.0,13.81,5805.86,318.44,2,Delivered,0,0
SHP01014,PO00956,2023-12-06,2023-12-24,2023-12-24,Kuala Lumpur,Malaysia,Dammam,Saudi Arabia,Maersk Line,Express Courier,2559.7,9.31,6374.13,444.71,6,In Transit,0,0
SHP01015,PO01405,2024-10-19,2024-11-10,2024-11-13,Munich,Germany,Jeddah,Saudi Arabia,Agility Logistics,Sea Freight,118.2,0.39,324.67,23.12,1,Customs Hold,0,0
SHP01016,PO00639,2024-03-05,2024-03-18,2024-03-19,Mumbai,India,Madinah,Saudi Arabia,Agility Logistics,Road Transport,2542.7,16.44,4741.7,116.19,7,Delivered,0,0
SHP01017,PO01364,2024-11-02,2024-11-18,2024-11-18,Seoul,South Korea,Jubail,Saudi Arabia,DHL Global,Sea Freight,2810.2,10.97,3262.67,207.16,5,Customs Hold,0,1
SHP01018,PO00934,2024-11-12,2024-11-15,2024-11-15,Milan,Italy,Jubail,Saudi Arabia,DB Schenker,Rail,4505.4,21.09,6500.69,399.94,2,Delivered,0,0
SHP01019,PO01373,2024-02-08,2024-02-23,2024-02-26,Mumbai,India,Jubail,Saudi Arabia,Agility Logistics,Road Transport,327.8,0.98,660.39,36.11,4,Delivered,0,0
SHP01020,PO01139,2024-09-26,2024-10-12,2024-10-17,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,Saudi Post Logistics,Air Freight,2222.1,12.67,5193.9,376.4,7,Delivered,1,0
SHP01021,PO01611,2024-09-20,2024-10-09,2024-10-09,Cairo,Egypt,Dammam,Saudi Arabia,NAQEL Express,Air Freight,3586.3,17.35,3291.22,257.46,7,Delivered,0,0
SHP01022,PO00985,2024-04-24,2024-05-04,2024-05-04,Amman,Jordan,Jubail,Saudi Arabia,DHL Global,Rail,4881.4,26.85,5199.08,355.78,5,Delivered,0,0
SHP01023,PO00277,2023-03-06,2023-03-17,2023-03-17,Dubai,UAE,Riyadh,Saudi Arabia,Agility Logistics,Road Transport,4489.6,14.83,5971.76,280.32,6,Delayed,0,0
SHP01024,PO01430,2024-12-22,2025-01-14,2025-01-14,Milan,Italy,Dubai,UAE,Aramex,Road Transport,4519.6,15.98,5657.39,202.44,6,Delivered,0,0
SHP01025,PO01244,2024-08-07,2024-08-14,2024-08-14,Istanbul,Turkey,Riyadh,Saudi Arabia,DB Schenker,Sea Freight,2195.6,14.19,2823.73,187.53,1,Delivered,0,0
SHP01026,PO01901,2024-10-23,2024-11-07,2024-11-07,Jeddah,Saudi Arabia,Jeddah,Saudi Arabia,FedEx,Express Courier,718.0,3.77,1321.82,85.97,6,Delivered,0,1
SHP01027,PO00867,2024-09-04,2024-09-29,2024-09-29,Jeddah,Saudi Arabia,Madinah,Saudi Arabia,Agility Logistics,Sea Freight,349.0,1.57,499.88,18.06,0,Delivered,0,0
SHP01028,PO01897,2025-01-01,2025-01-21,2025-01-21,Cairo,Egypt,Riyadh,Saudi Arabia,FedEx,Road Transport,70.1,0.31,44.21,1.09,6,Delivered,0,0
SHP01029,PO01696,2023-05-29,2023-06-13,2023-06-13,Kuala Lumpur,Malaysia,Riyadh,Saudi Arabia,Maersk Line,Express Courier,4540.0,27.23,2802.96,73.95,6,Delivered,0,1
SHP01030,PO00633,2024-08-22,2024-09-16,2024-09-16,Dubai,UAE,Dammam,Saudi Arabia,NAQEL Express,Express Courier,4353.0,13.57,3594.41,230.44,7,In Transit,0,0
SHP01031,PO00321,2024-02-21,2024-02-28,2024-02-28,Jeddah,Saudi Arabia,Riyadh,Saudi Arabia,NAQEL Express,Air Freight,329.7,1.08,328.29,8.71,6,Delivered,0,0
SHP01032,PO01816,2024-07-01,2024-07-26,2024-07-26,Dammam,Saudi Arabia,Riyadh,Saudi Arabia,Agility Logistics,Sea Freight,4329.4,13.84,3173.52,190.85,4,Delivered,0,0
SHP01033,PO00046,2024-05-21,2024-05-28,2024-06-04,Jeddah,Saudi Arabia,Dubai,UAE,DB Schenker,Air Freight,1585.1,5.98,2007.55,121.03,5,Delivered,0,0
SHP01034,PO00730,2023-11-08,2023-11-16,2023-11-18,Milan,Italy,Riyadh,Saudi Arabia,DB Schenker,Sea Freight,454.4,1.96,405.51,17.21,5,Delivered,0,1
SHP01035,PO01126,2024-07-22,2024-08-03,2024-08-03,Kuala Lumpur,Malaysia,Jubail,Saudi Arabia,NAQEL Express,Road Transport,2840.7,9.54,1841.73,116.8,5,Customs Hold,0,0
SHP01036,PO01085,2024-07-01,2024-07-10,2024-07-11,Istanbul,Turkey,Madinah,Saudi Arabia,Agility Logistics,Road Transport,3656.2,23.73,7850.49,452.43,2,Delivered,0,0
SHP01037,PO00604,2024-01-16,2024-01-25,2024-01-26,Manama,Bahrain,Madinah,Saudi Arabia,Aramex,Express Courier,3526.0,16.1,5787.48,264.58,7,Delivered,0,1
SHP01038,PO00111,2024-09-07,2024-09-23,2024-09-23,Munich,Germany,Dammam,Saudi Arabia,Agility Logistics,Road Transport,4571.9,18.57,11282.27,759.89,3,Delivered,0,0
SHP01039,PO00021,2024-11-15,2024-12-07,2024-12-07,Kuala Lumpur,Malaysia,Dubai,UAE,Maersk Line,Express Courier,2882.9,11.01,3542.85,107.79,2,Delivered,0,0
SHP01040,PO00532,2024-01-15,2024-01-21,2024-01-21,Shanghai,China,Jeddah,Saudi Arabia,Saudi Post Logistics,Express Courier,2375.7,7.79,6934.14,499.24,2,Delivered,0,0
SHP01041,PO01318,2024-06-29,2024-07-19,2024-07-19,Muscat,Oman,Dammam,Saudi Arabia,DB Schenker,Air Freight,1359.3,3.91,3711.7,152.24,1,Delivered,1,0
SHP01042,PO00419,2023-02-18,2023-02-21,2023-02-21,Kuala Lumpur,Malaysia,Dammam,Saudi Arabia,Maersk Line,Express Courier,3872.3,16.63,8251.03,200.23,3,Delivered,0,0
SHP01043,PO00661,2023-01-30,2023-02-24,2023-02-27,Manama,Bahrain,Dubai,UAE,Maersk Line,Rail,1085.9,3.77,2803.65,82.32,2,Delivered,0,0
SHP01044,PO00806,2023-12-16,2023-12-21,2023-12-21,Cairo,Egypt,Dammam,Saudi Arabia,DB Schenker,Road Transport,3852.4,11.17,6791.98,224.44,7,Delivered,0,0
SHP01045,PO00758,2024-11-28,2024-11-30,2024-12-06,Munich,Germany,Riyadh,Saudi Arabia,Maersk Line,Rail,4666.6,20.56,4868.58,227.01,2,Delayed,0,1
SHP01046,PO01797,2024-08-01,2024-08-16,2024-08-16,Milan,Italy,Jeddah,Saudi Arabia,NAQEL Express,Express Courier,2650.1,13.18,4578.63,223.78,3,Delivered,0,0
SHP01047,PO01359,2024-07-08,2024-08-01,2024-08-01,Dubai,UAE,Dammam,Saudi Arabia,Agility Logistics,Air Freight,1974.6,6.35,4989.62,189.77,4,Delivered,0,1
SHP01048,PO01117,2024-06-27,2024-07-15,2024-07-22,Cairo,Egypt,Madinah,Saudi Arabia,Aramex,Express Courier,869.6,2.79,2048.7,43.17,6,In Transit,0,0
SHP01049,PO01482,2023-05-10,2023-05-17,2023-05-17,Dammam,Saudi Arabia,Jubail,Saudi Arabia,NAQEL Express,Sea Freight,1837.5,8.5,1947.2,151.24,1,Delayed,0,1
SHP01050,PO00467,2023-12-02,2023-12-24,2023-12-24,Munich,Germany,Riyadh,Saudi Arabia,Agility Logistics,Sea Freight,3100.5,13.22,2284.82,109.41,5,Delivered,0,1
SHP01051,PO01643,2024-12-17,2024-12-24,2024-12-24,Dubai,UAE,Riyadh,Saudi Arabia,Saudi Post Logistics,Express Courier,3368.1,11.19,9076.08,212.24,0,Delivered,0,1
